date,Kjelavatn,Staavatn,Langesae,Foersvatn,Venemo,Botnedalsvatn,Bitdalsvatn,Vaamarvatn,Langeidvatn,Totak,Songavatn,Vinjevatn,Bandak,Bordalsvatn,Byrtevatn,Hyljelihyl,Vatjern
2021-02-27 00:00:00+00:00,12.42,12.42,80.94,80.94,23.1,29.22,33.84,23.1,30.81,23.1,33.84,0.01,80.94,80.94,39.43,23.1,30.81
2021-02-28 00:00:00+00:00,11.46,11.46,81.22,81.22,23.64,29.0,33.74,23.64,28.94,23.64,33.74,68.91,73.1,81.22,39.96,23.64,28.94
2021-03-01 00:00:00+00:00,8.77,8.77,82.17,82.17,25.09,25.72,33.35,25.09,28.19,25.09,33.35,40.76,44.02,82.17,40.46,25.09,28.19
2021-03-02 00:00:00+00:00,7.95,7.95,87.65,87.65,28.01,26.45,35.49,28.01,29.07,28.01,35.49,30.6,25.04,87.65,42.65,28.01,29.07
2021-03-03 00:00:00+00:00,6.81,6.81,91.41,91.41,30.31,27.47,37.04,30.31,28.79,30.31,37.04,19.54,19.59,91.41,43.79,30.31,28.79
2021-03-04 00:00:00+00:00,5.32,5.32,91.59,91.59,31.56,27.93,37.13,31.56,27.5,31.56,37.13,0.01,0.01,91.59,43.86,31.56,27.5
2021-03-05 00:00:00+00:00,3.71,3.71,89.63,89.63,32.04,27.07,36.33,32.04,25.75,32.04,36.33,0.01,0.01,89.63,43.28,32.04,25.75
2021-03-06 00:00:00+00:00,2.18,2.18,86.09,86.09,29.59,24.07,34.85,29.59,23.93,29.59,34.85,63.09,5.38,86.09,41.94,29.59,23.93
2021-03-07 00:00:00+00:00,0.92,0.92,86.01,86.01,27.76,23.39,34.83,27.76,22.92,27.76,34.83,59.54,43.0,86.01,42.12,27.76,22.92
2021-03-08 00:00:00+00:00,0.01,0.01,85.82,85.82,26.93,25.01,34.8,26.93,22.1,26.93,34.8,33.17,41.32,85.82,42.02,26.93,22.1
2021-03-09 00:00:00+00:00,0.01,0.01,82.01,82.01,25.15,26.33,33.25,25.15,21.16,25.15,33.25,13.52,35.88,82.01,40.72,25.15,21.16
2021-03-10 00:00:00+00:00,0.01,0.01,79.74,79.74,23.77,24.63,32.1,23.77,21.09,23.77,32.1,42.42,21.75,79.74,40.58,23.77,21.09
2021-03-11 00:00:00+00:00,0.01,0.01,81.89,81.89,22.96,19.18,32.53,22.96,22.33,22.96,32.53,66.08,13.65,81.89,43.07,22.96,22.33
2021-03-12 00:00:00+00:00,0.01,0.01,84.76,84.76,21.91,15.77,33.25,21.91,23.7,21.91,33.25,80.12,29.34,84.76,45.94,21.91,23.7
2021-03-13 00:00:00+00:00,0.01,0.01,86.62,86.62,20.36,13.54,33.72,20.36,24.37,20.36,33.72,62.72,28.87,86.62,48.15,20.36,24.37
2021-03-14 00:00:00+00:00,0.01,0.01,87.03,87.03,19.1,12.16,33.82,19.1,24.37,19.1,33.82,53.63,39.3,87.03,49.07,19.1,24.37
2021-03-15 00:00:00+00:00,0.01,0.01,86.94,86.94,19.38,9.98,33.78,19.38,24.26,19.38,33.78,18.58,42.3,86.94,49.41,19.38,24.26
2021-03-16 00:00:00+00:00,0.01,0.01,86.59,86.59,20.91,7.46,33.69,20.91,24.43,20.91,33.69,0.01,31.49,86.59,49.57,20.91,24.43
2021-03-17 00:00:00+00:00,0.01,0.01,85.14,85.14,21.93,6.5,33.11,21.93,24.24,21.93,33.11,0.01,33.7,85.14,48.23,21.93,24.24
2021-03-18 00:00:00+00:00,0.01,0.01,81.92,81.92,21.69,8.15,31.84,21.69,23.05,21.69,31.84,0.01,29.97,81.92,45.61,21.69,23.05
2021-03-19 00:00:00+00:00,0.01,0.01,80.62,80.62,21.03,9.83,31.23,21.03,22.51,21.03,31.23,17.39,40.31,80.62,44.1,21.03,22.51
2021-03-20 00:00:00+00:00,0.01,0.01,79.51,79.51,19.35,5.79,30.67,19.35,22.62,19.35,30.67,45.52,44.02,79.51,42.96,19.35,22.62
2021-03-21 00:00:00+00:00,0.01,0.01,79.22,79.22,18.19,4.4,30.45,18.19,22.58,18.19,30.45,28.81,44.01,79.22,41.79,18.19,22.58
2021-03-22 00:00:00+00:00,0.01,0.01,79.37,79.37,18.18,4.35,30.43,18.18,22.84,18.18,30.43,0.01,46.69,79.37,40.84,18.18,22.84
2021-03-23 00:00:00+00:00,0.01,0.01,77.59,77.59,18.12,5.34,29.68,18.12,22.39,18.12,29.68,0.01,37.93,77.59,40.0,18.12,22.39
2021-03-24 00:00:00+00:00,0.01,0.01,76.48,76.48,17.55,7.27,29.15,17.55,21.53,17.55,29.15,0.01,36.23,76.48,37.0,17.55,21.53
2021-03-25 00:00:00+00:00,0.01,0.01,76.64,76.64,17.03,10.86,29.08,17.03,21.9,17.03,29.08,33.66,38.32,76.64,36.29,17.03,21.9
2021-03-26 00:00:00+00:00,0.01,0.01,76.47,76.47,16.74,15.74,28.72,16.74,21.99,16.74,28.72,76.47,31.86,76.47,35.47,16.74,21.99
2021-03-27 00:00:00+00:00,0.01,0.01,74.86,74.86,17.41,20.86,27.71,17.41,21.6,17.41,27.71,72.77,28.07,74.86,34.08,17.41,21.6
2021-03-28 00:00:00+00:00,0.01,0.01,74.88,74.88,18.54,25.4,27.3,18.54,21.58,18.54,27.3,68.68,29.12,74.88,33.84,18.54,21.58
2021-03-29 00:00:00+00:00,0.01,0.01,71.57,71.57,17.62,17.12,25.71,17.62,20.36,17.62,25.71,71.57,18.56,71.57,31.65,17.62,20.36
2021-03-30 00:00:00+00:00,0.01,0.01,66.35,66.35,15.41,0.01,23.59,15.41,17.78,15.41,23.59,66.42,33.21,66.35,25.58,15.41,17.78
2021-03-31 00:00:00+00:00,0.01,0.01,64.8,64.8,14.17,0.01,22.88,14.17,16.49,14.17,22.88,37.79,0.01,64.8,22.65,14.17,16.49
2021-04-01 00:00:00+00:00,0.01,0.01,64.39,64.39,13.05,0.01,22.46,13.05,15.7,13.05,22.46,5.97,0.01,64.39,21.38,13.05,15.7
2021-04-02 00:00:00+00:00,0.01,0.01,64.13,64.13,11.87,0.01,21.97,11.87,15.26,11.87,21.97,15.05,0.01,64.13,20.63,11.87,15.26
2021-04-03 00:00:00+00:00,0.01,0.01,65.25,65.25,11.24,0.01,21.85,11.24,15.2,11.24,21.85,30.22,8.99,65.25,20.37,11.24,15.2
2021-04-04 00:00:00+00:00,0.01,0.01,66.58,66.58,10.55,0.01,21.78,10.55,15.44,10.55,21.78,12.04,13.94,66.58,20.42,10.55,15.44
2021-04-05 00:00:00+00:00,0.01,0.01,71.36,71.36,10.37,0.01,22.86,10.37,15.98,10.37,22.86,5.78,33.42,71.36,21.69,10.37,15.98
2021-04-06 00:00:00+00:00,0.01,0.01,79.0,79.0,10.43,0.01,25.05,10.43,17.31,10.43,25.05,25.8,41.94,79.0,24.32,10.43,17.31
2021-04-07 00:00:00+00:00,0.01,0.01,81.78,81.78,10.57,0.01,25.78,10.57,17.3,10.57,25.78,30.09,43.81,81.78,25.76,10.57,17.3
2021-04-08 00:00:00+00:00,0.01,0.01,86.6,86.6,11.25,0.01,27.07,11.25,18.02,11.25,27.07,44.56,45.84,86.6,27.73,11.25,18.02
2021-04-09 00:00:00+00:00,0.01,0.01,92.1,92.1,11.88,0.01,28.66,11.88,19.14,11.88,28.66,37.02,47.68,92.1,30.01,11.88,19.14
2021-04-10 00:00:00+00:00,0.01,0.01,96.4,96.4,12.65,0.01,29.99,12.65,20.19,12.65,29.99,37.49,50.08,96.4,31.81,12.65,20.19
2021-04-11 00:00:00+00:00,0.01,0.01,98.47,98.47,12.63,0.01,30.73,12.63,20.73,12.63,30.73,48.64,49.23,98.47,33.05,12.63,20.73
2021-04-12 00:00:00+00:00,0.01,0.01,100.61,100.61,12.66,0.01,31.58,12.66,21.07,12.66,31.58,33.92,48.63,100.61,35.2,12.66,21.07
2021-04-13 00:00:00+00:00,0.01,0.01,101.55,101.55,12.98,0.43,32.07,12.98,21.47,12.98,32.07,15.55,47.1,101.55,37.23,12.98,21.47
2021-04-14 00:00:00+00:00,0.01,0.01,102.15,102.15,13.77,4.99,32.49,13.77,21.46,13.77,32.49,0.01,43.21,102.15,38.74,13.77,21.46
2021-04-15 00:00:00+00:00,0.01,0.01,98.06,98.06,13.81,6.15,31.33,13.81,20.5,13.81,31.33,18.26,49.03,98.06,38.24,13.81,20.5
2021-04-16 00:00:00+00:00,0.01,0.01,92.95,92.95,13.43,7.65,29.81,13.43,19.78,13.43,29.81,55.98,48.8,92.95,36.8,13.43,19.78
2021-04-17 00:00:00+00:00,0.01,0.01,91.15,91.15,13.49,9.15,29.35,13.49,19.6,13.49,29.35,52.41,55.04,91.15,36.26,13.49,19.6
2021-04-18 00:00:00+00:00,0.01,0.01,90.49,90.49,14.06,10.36,29.26,14.06,19.66,14.06,29.26,36.71,46.8,90.49,36.03,14.06,19.66
2021-04-19 00:00:00+00:00,0.01,0.01,89.05,89.05,14.01,10.42,28.9,14.01,19.4,14.01,28.9,41.15,36.22,89.05,35.27,14.01,19.4
2021-04-20 00:00:00+00:00,0.01,0.01,91.78,91.78,13.41,10.94,29.9,13.41,20.39,13.41,29.9,55.94,28.52,91.78,36.02,13.41,20.39
2021-04-21 00:00:00+00:00,0.01,0.01,93.89,93.89,10.85,10.93,30.56,10.85,21.75,10.85,30.56,63.16,33.19,93.89,36.94,10.85,21.75
2021-04-22 00:00:00+00:00,0.01,0.01,98.33,98.33,7.98,20.26,32.04,7.98,22.77,7.98,32.04,98.33,43.8,98.33,39.64,7.98,22.77
2021-04-23 00:00:00+00:00,0.01,0.01,101.82,101.82,5.88,28.56,33.26,5.88,24.4,5.88,33.26,101.82,50.44,101.82,42.54,5.88,24.4
2021-04-24 00:00:00+00:00,0.01,0.01,104.71,104.71,3.6,31.56,34.25,3.6,26.47,3.6,34.25,104.71,53.77,104.71,45.84,3.6,26.47
2021-04-25 00:00:00+00:00,0.01,0.01,106.14,106.14,1.31,32.78,34.79,1.31,28.88,1.31,34.79,106.14,43.5,106.14,47.74,1.31,28.88
2021-04-26 00:00:00+00:00,0.01,0.01,106.93,106.93,1.06,36.25,35.15,1.06,31.94,1.06,35.15,55.79,39.64,106.93,47.82,1.06,31.94
2021-04-27 00:00:00+00:00,0.01,0.01,107.79,107.79,2.28,44.75,35.52,2.28,36.94,2.28,35.52,55.88,32.56,107.79,47.35,2.28,36.94
2021-04-28 00:00:00+00:00,0.01,0.01,105.28,105.28,13.68,47.81,34.8,13.68,36.94,13.68,34.8,39.48,33.17,105.28,45.46,13.68,36.94
2021-04-29 00:00:00+00:00,0.01,0.01,103.01,103.01,22.11,48.45,34.18,22.11,35.87,22.11,34.18,7.91,35.28,103.01,44.16,22.11,35.87
2021-04-30 00:00:00+00:00,0.01,0.01,105.99,105.99,29.65,50.93,35.41,29.65,37.08,29.65,35.41,0.01,40.38,105.99,46.26,29.65,37.08
2021-05-01 00:00:00+00:00,0.01,0.01,104.36,104.36,35.0,52.17,36.62,35.0,39.3,35.0,36.62,25.48,38.74,104.36,48.19,35.0,39.3
2021-05-02 00:00:00+00:00,0.01,0.01,102.42,102.42,38.18,52.38,36.93,38.18,42.12,38.18,36.93,10.24,34.16,102.42,49.82,38.18,42.12
2021-05-03 00:00:00+00:00,0.01,0.01,101.74,101.74,40.38,51.75,36.62,40.38,44.92,40.38,36.62,21.13,45.4,101.74,50.42,40.38,44.92
2021-05-04 00:00:00+00:00,0.01,0.01,101.8,101.8,40.77,49.63,36.02,40.77,47.53,40.77,36.02,32.51,45.53,101.8,50.24,40.77,47.53
2021-05-05 00:00:00+00:00,0.01,0.01,104.25,104.25,43.14,50.94,37.45,43.14,50.46,43.14,37.45,40.6,55.01,104.25,52.85,43.14,50.46
2021-05-06 00:00:00+00:00,0.01,0.01,101.77,101.77,45.92,54.65,38.52,45.92,48.5,45.92,38.52,31.3,66.64,101.77,57.0,45.92,48.5
2021-05-07 00:00:00+00:00,0.01,0.01,96.7,96.7,48.33,70.77,37.84,48.33,45.29,48.33,37.84,62.13,75.73,96.7,58.51,48.33,45.29
2021-05-08 00:00:00+00:00,0.01,0.01,92.3,92.3,49.19,80.31,36.97,49.19,43.13,49.19,36.97,79.65,72.68,92.3,59.58,49.19,43.13
2021-05-09 00:00:00+00:00,0.01,0.01,91.65,91.65,49.31,97.28,37.44,49.31,42.76,49.31,37.44,100.18,74.6,91.65,62.01,49.31,42.76
2021-05-10 00:00:00+00:00,0.01,0.01,88.63,88.63,49.06,98.9,37.97,49.06,43.54,49.06,37.97,57.16,86.79,88.63,63.29,49.06,43.54
2021-05-11 00:00:00+00:00,0.01,0.01,87.97,87.97,50.83,80.49,39.01,50.83,45.19,50.83,39.01,62.68,80.26,87.97,65.06,50.83,45.19
2021-05-12 00:00:00+00:00,0.01,0.01,90.45,90.45,52.58,66.93,39.46,52.58,46.69,52.58,39.46,81.71,53.82,90.45,65.31,52.58,46.69
2021-05-13 00:00:00+00:00,0.01,0.01,88.66,88.66,51.19,57.18,39.46,51.19,47.58,51.19,39.46,78.37,45.81,88.66,63.0,51.19,47.58
2021-05-14 00:00:00+00:00,0.01,0.01,89.03,89.03,48.49,50.9,39.01,48.49,47.67,48.49,39.01,56.75,36.87,89.03,58.91,48.49,47.67
2021-05-15 00:00:00+00:00,0.01,0.01,84.63,84.63,43.43,45.47,36.14,43.43,44.27,43.43,36.14,8.23,19.8,84.63,53.92,43.43,44.27
2021-05-16 00:00:00+00:00,0.01,0.01,75.38,75.38,37.57,38.56,32.49,37.57,39.13,37.57,32.49,0.01,12.53,75.38,48.21,37.57,39.13
2021-05-17 00:00:00+00:00,0.01,0.01,71.44,71.44,36.03,38.62,32.34,36.03,36.86,36.03,32.34,29.99,10.01,71.44,46.72,36.03,36.86
2021-05-18 00:00:00+00:00,0.01,0.01,68.13,68.13,34.37,37.64,32.16,34.37,36.95,34.37,32.16,25.36,0.01,68.13,44.97,34.37,36.95
2021-05-19 00:00:00+00:00,0.01,0.01,66.58,66.58,32.6,37.13,32.56,32.6,38.07,32.6,32.56,8.97,19.91,66.58,44.11,32.6,38.07
2021-05-20 00:00:00+00:00,0.01,0.01,65.47,65.47,32.58,37.44,33.19,32.58,39.56,32.58,33.19,32.12,25.41,65.47,43.65,32.58,39.56
2021-05-21 00:00:00+00:00,0.01,0.01,64.76,64.76,33.75,38.03,33.9,33.75,40.2,33.75,33.9,17.53,30.46,64.76,43.49,33.75,40.2
2021-05-22 00:00:00+00:00,0.01,0.01,69.08,69.08,38.53,41.7,37.13,38.53,43.46,38.53,37.13,12.07,39.54,69.08,47.02,38.53,43.46
2021-05-23 00:00:00+00:00,0.01,0.01,76.94,76.94,43.56,47.76,41.48,43.56,47.89,43.56,41.48,15.99,50.91,76.94,52.66,43.56,47.89
2021-05-24 00:00:00+00:00,0.01,0.01,81.54,81.54,44.65,50.39,43.51,44.65,49.23,44.65,43.51,40.94,48.25,81.54,54.22,44.65,49.23
2021-05-25 00:00:00+00:00,0.01,0.01,85.7,85.7,43.15,51.37,45.73,43.15,50.95,43.15,45.73,31.28,29.55,85.7,55.37,43.15,50.95
2021-05-26 00:00:00+00:00,0.01,0.01,87.46,87.46,39.07,52.22,47.32,39.07,52.05,39.07,47.32,48.73,33.56,87.46,55.55,39.07,52.05
2021-05-27 00:00:00+00:00,0.01,0.01,88.23,88.23,34.98,52.67,48.93,34.98,53.07,34.98,48.93,100.32,39.49,88.23,55.51,34.98,53.07
2021-05-28 00:00:00+00:00,0.01,0.01,88.04,88.04,34.19,51.88,49.99,34.19,52.65,34.19,49.99,100.64,46.1,88.04,55.01,34.19,52.65
2021-05-29 00:00:00+00:00,0.01,0.01,88.62,88.62,33.8,52.01,51.03,33.8,53.09,33.8,51.03,42.6,51.1,88.62,55.14,33.8,53.09
2021-05-30 00:00:00+00:00,0.01,0.01,87.67,87.67,32.39,53.56,52.32,32.39,54.09,32.39,52.32,65.3,59.18,87.67,56.43,32.39,54.09
2021-05-31 00:00:00+00:00,0.01,0.01,86.22,86.22,30.71,56.58,54.64,30.71,55.96,30.71,54.64,108.49,71.77,86.22,59.24,30.71,55.96
2021-06-01 00:00:00+00:00,0.01,0.01,79.23,79.23,27.35,56.92,54.79,27.35,56.33,27.35,54.79,90.24,61.41,79.23,60.4,27.35,56.33
2021-06-02 00:00:00+00:00,0.01,0.01,73.61,73.61,19.72,56.3,54.87,19.72,56.66,19.72,54.87,45.54,73.32,73.61,60.74,19.72,56.66
2021-06-03 00:00:00+00:00,0.01,0.01,69.92,69.92,14.12,56.2,55.27,14.12,57.09,14.12,55.27,40.82,84.23,69.92,60.65,14.12,57.09
2021-06-04 00:00:00+00:00,0.01,0.01,66.55,66.55,7.48,55.07,55.98,7.48,57.85,7.48,55.98,95.73,99.52,66.55,60.92,7.48,57.85
2021-06-05 00:00:00+00:00,0.01,0.01,62.72,62.72,1.59,53.04,55.96,1.59,57.89,1.59,55.96,93.46,69.3,62.72,60.58,1.59,57.89
2021-06-06 00:00:00+00:00,0.01,0.01,56.93,56.93,6.07,54.05,54.04,6.07,55.48,6.07,54.04,101.48,61.66,56.93,58.03,6.07,55.48
2021-06-07 00:00:00+00:00,0.01,0.01,50.44,50.44,8.1,50.04,50.63,8.1,51.22,8.1,50.63,70.61,57.05,50.44,53.31,8.1,51.22
2021-06-08 00:00:00+00:00,0.01,0.01,48.4,48.4,5.01,49.85,50.26,5.01,50.72,5.01,50.26,41.96,53.22,48.4,52.03,5.01,50.72
2021-06-09 00:00:00+00:00,0.01,0.01,47.18,47.18,2.02,49.77,50.05,2.02,50.24,2.02,50.05,81.3,47.77,47.18,50.62,2.02,50.24
2021-06-10 00:00:00+00:00,0.01,0.01,46.0,46.0,5.57,48.71,49.44,5.57,49.21,5.57,49.44,93.47,43.23,46.0,49.15,5.57,49.21
2021-06-11 00:00:00+00:00,0.01,0.01,44.65,44.65,7.73,47.28,48.62,7.73,48.37,7.73,48.62,73.63,43.17,44.65,48.14,7.73,48.37
2021-06-12 00:00:00+00:00,0.01,0.01,43.36,43.36,8.68,46.14,48.08,8.68,47.81,8.68,48.08,39.18,45.12,43.36,48.01,8.68,47.81
2021-06-13 00:00:00+00:00,0.01,0.01,44.89,44.89,8.57,47.98,50.54,8.57,50.41,8.57,50.54,18.95,65.42,44.89,51.34,8.57,50.41
2021-06-14 00:00:00+00:00,0.01,0.01,47.75,47.75,7.25,50.71,54.4,7.25,54.31,7.25,54.4,8.06,74.71,47.75,55.38,7.25,54.31
2021-06-15 00:00:00+00:00,0.01,0.01,47.43,47.43,5.3,48.29,54.83,5.3,54.81,5.3,54.83,59.85,75.01,47.43,55.8,5.3,54.81
2021-06-16 00:00:00+00:00,0.01,0.01,46.81,46.81,4.8,47.51,55.47,4.8,55.35,4.8,55.47,86.32,93.16,46.81,56.95,4.8,55.35
2021-06-17 00:00:00+00:00,0.01,0.01,46.71,46.71,4.78,46.6,56.33,4.78,56.48,4.78,56.33,62.75,105.09,46.71,58.91,4.78,56.48
2021-06-18 00:00:00+00:00,0.01,0.01,47.04,47.04,3.7,44.47,57.7,3.7,58.37,3.7,57.7,41.99,96.74,47.04,60.88,3.7,58.37
2021-06-19 00:00:00+00:00,0.01,0.01,46.87,46.87,3.19,38.59,58.69,3.19,59.82,3.19,58.69,15.6,62.61,46.87,61.89,3.19,59.82
2021-06-20 00:00:00+00:00,0.01,0.01,46.97,46.97,15.7,30.97,59.44,15.7,60.54,15.7,59.44,37.81,56.71,46.97,63.18,15.7,60.54
2021-06-21 00:00:00+00:00,0.01,0.01,46.87,46.87,18.14,24.57,59.86,18.14,60.9,18.14,59.86,31.48,56.21,46.87,64.72,18.14,60.9
2021-06-22 00:00:00+00:00,0.01,0.01,46.92,46.92,24.3,18.44,61.52,24.3,61.83,24.3,61.52,0.01,52.41,46.92,68.38,24.3,61.83
2021-06-23 00:00:00+00:00,0.01,0.01,45.64,45.64,33.25,13.81,62.53,33.25,62.66,33.25,62.53,17.87,38.09,45.64,72.62,33.25,62.66
2021-06-24 00:00:00+00:00,0.01,0.01,44.21,44.21,42.44,13.53,63.16,42.44,63.39,42.44,63.16,62.47,27.38,44.21,77.76,42.44,63.39
2021-06-25 00:00:00+00:00,0.01,0.01,42.32,42.32,49.98,18.69,62.83,49.98,63.07,49.98,62.83,30.58,26.11,42.32,82.81,49.98,63.07
2021-06-26 00:00:00+00:00,0.01,0.01,40.45,40.45,53.65,24.11,62.67,53.65,63.53,53.65,62.67,63.17,30.68,40.45,87.89,53.65,63.53
2021-06-27 00:00:00+00:00,0.01,0.01,38.85,38.85,55.08,28.85,62.29,55.08,63.73,55.08,62.29,111.96,23.83,38.85,94.92,55.08,63.73
2021-06-28 00:00:00+00:00,0.01,0.01,37.69,37.69,55.52,34.34,63.08,55.52,65.08,55.52,63.08,112.62,26.69,37.69,112.79,55.52,65.08
2021-06-29 00:00:00+00:00,0.01,0.01,35.69,35.69,55.56,39.46,62.94,55.56,65.07,55.56,62.94,72.67,17.68,35.69,119.39,55.56,65.07
2021-06-30 00:00:00+00:00,0.01,0.01,33.64,33.64,63.8,49.19,62.79,63.8,64.68,63.8,62.79,53.34,46.37,33.64,118.49,63.8,64.68
2021-07-01 00:00:00+00:00,0.01,0.01,31.71,31.71,88.08,52.75,62.74,88.08,64.19,88.08,62.74,24.13,67.99,31.71,117.44,88.08,64.19
2021-07-02 00:00:00+00:00,0.01,0.01,32.39,32.39,109.46,53.27,63.19,109.46,63.13,109.46,63.19,30.16,82.09,32.39,113.32,109.46,63.13
2021-07-03 00:00:00+00:00,0.01,0.01,35.04,35.04,113.78,52.75,63.75,113.78,62.84,113.78,63.75,22.96,71.58,35.04,115.43,113.78,62.84
2021-07-04 00:00:00+00:00,0.01,0.01,37.75,37.75,110.54,49.28,64.23,110.54,61.54,110.54,64.23,29.17,79.83,37.75,116.69,110.54,61.54
2021-07-05 00:00:00+00:00,0.01,0.01,41.43,41.43,106.65,41.97,64.86,106.65,60.36,106.65,64.86,28.56,71.69,41.43,111.78,106.65,60.36
2021-07-06 00:00:00+00:00,0.01,0.01,46.03,46.03,101.32,27.6,65.1,101.32,59.5,101.32,65.1,71.58,65.75,46.03,106.93,101.32,59.5
2021-07-07 00:00:00+00:00,0.01,0.01,50.6,50.6,103.73,13.53,65.0,103.73,58.94,103.73,65.0,116.7,51.05,50.6,103.54,103.73,58.94
2021-07-08 00:00:00+00:00,0.01,0.01,53.89,53.89,100.43,4.27,64.43,100.43,57.36,100.43,64.43,117.49,55.65,53.89,100.35,100.43,57.36
2021-07-09 00:00:00+00:00,0.01,0.01,55.74,55.74,100.15,0.01,63.82,100.15,54.23,100.15,63.82,53.84,59.09,55.74,95.73,100.15,54.23
2021-07-10 00:00:00+00:00,0.01,0.01,57.86,57.86,95.9,0.01,63.82,95.9,51.77,95.9,63.82,30.82,29.79,57.86,91.85,95.9,51.77
2021-07-11 00:00:00+00:00,0.01,0.01,59.26,59.26,79.01,6.23,63.42,79.01,50.3,79.01,63.42,0.01,35.57,59.26,90.6,79.01,50.3
2021-07-12 00:00:00+00:00,0.01,0.01,57.78,57.78,55.76,10.12,60.82,55.76,48.43,55.76,60.82,33.65,47.73,57.78,88.24,55.76,48.43
2021-07-13 00:00:00+00:00,0.01,0.01,59.37,59.37,52.97,12.97,61.57,52.97,47.98,52.97,61.57,0.01,49.6,59.37,91.89,52.97,47.98
2021-07-14 00:00:00+00:00,0.01,0.01,61.08,61.08,53.07,18.3,62.49,53.07,45.98,53.07,62.49,5.89,54.19,61.08,94.63,53.07,45.98
2021-07-15 00:00:00+00:00,0.01,0.01,62.74,62.74,51.76,24.51,63.47,51.76,43.67,51.76,63.47,0.01,57.18,62.74,99.55,51.76,43.67
2021-07-16 00:00:00+00:00,2.29,2.29,64.08,64.08,53.23,27.17,63.85,53.23,41.71,53.23,63.85,63.56,72.47,64.08,102.27,53.23,41.71
2021-07-17 00:00:00+00:00,5.79,5.79,65.38,65.38,49.31,28.78,63.78,49.31,41.05,49.31,63.78,113.52,68.11,65.38,103.32,49.31,41.05
2021-07-18 00:00:00+00:00,4.98,4.98,67.95,67.95,49.18,32.76,65.17,49.18,40.96,49.18,65.17,84.46,81.29,67.95,107.86,49.18,40.96
2021-07-19 00:00:00+00:00,5.11,5.11,72.41,72.41,57.23,38.09,68.26,57.23,40.52,57.23,68.26,52.94,100.09,72.41,115.49,57.23,40.52
2021-07-20 00:00:00+00:00,6.69,6.69,74.32,74.32,58.18,39.62,68.44,58.18,39.76,58.18,68.44,50.08,85.47,74.32,118.34,58.18,39.76
2021-07-21 00:00:00+00:00,8.45,8.45,74.9,74.9,58.17,41.59,68.63,58.17,39.15,58.17,68.63,45.33,98.41,74.9,118.1,58.17,39.15
2021-07-22 00:00:00+00:00,10.46,10.46,75.67,75.67,72.28,44.31,68.54,72.28,38.17,72.28,68.54,46.78,95.08,75.67,117.46,72.28,38.17
2021-07-23 00:00:00+00:00,11.55,11.55,76.15,76.15,99.65,45.38,67.35,99.65,37.31,99.65,67.35,44.96,76.5,76.15,114.76,99.65,37.31
2021-07-24 00:00:00+00:00,12.8,12.8,75.41,75.41,112.89,46.69,66.77,112.89,38.38,112.89,66.77,87.81,54.27,75.41,112.89,112.89,38.38
2021-07-25 00:00:00+00:00,17.12,17.12,74.32,74.32,108.6,47.8,65.14,108.6,36.88,108.6,65.14,108.6,47.52,74.32,108.6,108.6,36.88
2021-07-26 00:00:00+00:00,23.06,23.06,75.81,75.81,108.88,50.22,66.01,108.88,36.32,108.88,66.01,103.03,42.22,75.81,108.88,108.88,36.32
2021-07-27 00:00:00+00:00,28.29,28.29,76.47,76.47,108.39,51.45,66.6,108.39,35.71,108.39,66.6,92.72,48.17,76.47,108.39,108.39,35.71
2021-07-28 00:00:00+00:00,27.94,27.94,77.61,77.61,108.33,50.89,67.03,108.33,34.19,108.33,67.03,64.08,57.78,77.61,108.33,108.33,34.19
2021-07-29 00:00:00+00:00,26.18,26.18,79.57,79.57,109.23,49.27,67.84,109.23,32.85,109.23,67.84,55.08,65.54,79.57,98.95,109.23,32.85
2021-07-30 00:00:00+00:00,26.27,26.27,83.92,83.92,108.83,49.53,70.4,108.83,33.66,108.83,70.4,75.05,60.98,83.92,105.39,108.83,33.66
2021-07-31 00:00:00+00:00,26.94,26.94,90.33,90.33,95.52,50.98,72.37,95.52,34.53,95.52,72.37,103.6,55.72,90.33,110.94,95.52,34.53
2021-08-01 00:00:00+00:00,30.95,30.95,99.85,99.85,98.46,53.82,75.79,98.46,36.33,98.46,75.79,95.26,62.54,99.85,118.84,98.46,36.33
2021-08-02 00:00:00+00:00,33.13,33.13,101.94,101.94,93.37,52.41,74.44,93.37,35.46,93.37,74.44,87.92,57.23,101.94,114.46,93.37,35.46
2021-08-03 00:00:00+00:00,36.48,36.48,109.93,109.93,91.48,53.46,77.63,91.48,36.57,91.48,77.63,60.81,57.94,109.93,115.88,91.48,36.57
2021-08-04 00:00:00+00:00,40.31,40.31,118.78,118.78,100.78,59.72,82.03,100.78,38.37,100.78,82.03,23.74,60.99,118.78,118.78,100.78,38.37
2021-08-05 00:00:00+00:00,44.1,44.1,121.89,121.89,106.15,62.52,86.47,106.15,40.43,106.15,86.47,24.75,62.91,121.89,121.89,106.15,40.43
2021-08-06 00:00:00+00:00,47.04,47.04,125.01,125.01,114.59,64.75,90.54,114.59,41.26,114.59,90.54,71.42,67.72,125.01,125.01,114.59,41.26
2021-08-07 00:00:00+00:00,48.82,48.82,128.12,128.12,124.99,66.33,93.88,124.99,40.6,124.99,93.88,82.19,76.88,128.12,128.12,124.99,40.6
2021-08-08 00:00:00+00:00,52.51,52.51,130.38,130.38,113.38,67.61,96.81,113.38,41.1,113.38,96.81,90.73,69.02,130.38,130.38,113.38,41.1
